ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,CHARGE,,,
BPD,BLACK HISPANIC,12/1/13 14:15,Elm Hill / Seaver,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,12/1/13 17:44,Essex/Washington,"Class A, 28-99 grams",,,
BPD,BLACK NON-HISPANIC,12/2/13 16:14,Boylston/Charles,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,12/2/13 16:14,Boylston/Charles,"Distribution of Class B, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,12/2/13 17:10,Beach/Washington,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,12/2/13 19:55,Mass Ave,"Distribution of Class B, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,12/2/13 19:55,Mass.Ave,"Poss. W/I to Distribute, Class A, Within 100' Play Ground",,,
BPD,BLACK NON-HISPANIC,12/2/13 22:30,Bailey St/ Dorchester Av,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/3/13 8:11,Boylston Street,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,12/3/13 8:19,Cranmore,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,12/3/13 11:59,Beacon St / Joy St,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,12/3/13 12:55,Southampton St/ Dorchester Ave,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/3/13 12:55,Southampton St/Dorchester Ave,Possession of Class C,,,
BPD,WHITE NON-HISPANIC,12/3/13 13:15,Dorchester Av/Dorchester St,Distribution of Class C,,,
BPD,BLACK NON-HISPANIC,12/3/13 14:14,Centre St/ Lamartine St,Conspiracy to Violate Drug Laws,,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,12/3/13 14:55,Boylston St,CHARGE,,,
BPD,WHITE NON-HISPANIC,12/3/13 15:44,Boylston St,"Distribution of Class B, Within 1000' School Zone",,,
BPD,WHITE HISPANIC,12/3/13 16:00,Ward St,"Poss. W/I to Distribute, Class D, Within 100' Play Ground",,,
BPD,WHITE NON-HISPANIC,12/3/13 19:00,Washington St,"Knowingly being present, Class A",,,
BPD,BLACK NON-HISPANIC,12/3/13 19:01,Morton St,Possession of Class B,,,
BPD,WHITE HISPANIC,12/3/13 19:25,W. Canton St,Possession of Class B,,,
BPD,BLACK HISPANIC,12/3/13 19:50,Chelsea Street,"Poss. W/I to Distribute, Class A",,,
BPD,BLACK HISPANIC,12/4/13 9:45,Tremont Street,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,12/4/13 10:35,Melnea Cass / Mass Ave,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,12/4/13 14:21,Iroquois/Calumet,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/4/13 19:45,Burke St/Dorchester St,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE HISPANIC,12/5/13 6:00,Brookway Rd,Distribution of Class C,,,
BPD,WHITE HISPANIC,12/5/13 6:00,Harwood St,"Class A, 200 grams or more",,,
BPD,WHITE HISPANIC,12/5/13 6:03,Crown Point,Distribution of Class B,,,
BPD,WHITE HISPANIC,12/5/13 6:05,Harrison Av,"Class A, 200 grams or more",,,
BPD,WHITE HISPANIC,12/5/13 6:34,Seymore,"Class A, 14-27 grams",,,
BPD,WHITE HISPANIC,12/5/13 6:34,Seymore St,Conspiracy to Violate Drug Laws,,,
BPD,BLACK NON-HISPANIC,12/5/13 6:45,West Cottage St,Conspiracy to Violate Drug Laws,,,
BPD,BLACK NON-HISPANIC,12/5/13 7:30,Waldeck St,Conspiracy to Violate Drug Laws,,,
BPD,WHITE HISPANIC,12/5/13 9:14,Beach/Harrison,Possession of Class C,,,
BPD,WHITE NON-HISPANIC,12/5/13 10:44,Huntington Ave / Mission St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/5/13 11:36,Boylston Street,Distribution of Class D,,,
BPD,WHITE NON-HISPANIC,12/5/13 13:45,Burke St,Possession of Class A,,,
BPD,WHITE HISPANIC,12/5/13 13:55,Hyde Park Ave,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,12/5/13 16:55,Bennington St & Saratoga St,"Class A, 14-27 grams",,,
BPD,BLACK NON-HISPANIC,12/6/13 5:10,Howard Av,Possession of Class B,,,
BPD,WHITE HISPANIC,12/6/13 8:15,Northampton St,"Poss. W/I to Distribute, Class A",,,
BPD,BLACK NON-HISPANIC,12/6/13 10:00,Draper Street,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/6/13 10:20,W 6Th St/E St,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK HISPANIC,12/6/13 11:30,Boylston St,"Poss. W/I to Distribute, Class C",,,
BPD,BLACK NON-HISPANIC,12/6/13 12:30,Babson Street,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE HISPANIC,12/6/13 13:15,Faneuil St,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,12/6/13 19:10,Legends Way,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,12/6/13 19:20,Washington St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,12/7/13 18:15,Marginal/Tremont,Possession of Class B,,,
BPD,WHITE HISPANIC,12/7/13 21:00,School St,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,12/7/13 21:03,Normandy St/Supple Rd,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK HISPANIC,12/7/13 22:41,Eustis/Washington St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,12/7/13 22:45,Blue Hill Av,"Poss. W/I to Distribute, Class D",,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,12/8/13 1:43,Blue Hill Ave/ Brunswick St,CHARGE,,,
BPD,BLACK NON-HISPANIC,12/8/13 1:43,Blue Hill Ave/ Brunswick St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/8/13 16:20,Washington St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/8/13 16:20,Washington St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/8/13 16:20,Washington St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,12/8/13 19:45,Shawmut Av,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/9/13 9:09,Beach St / Knapp St,Distribution of Class C,,,
BPD,BLACK HISPANIC,12/9/13 14:46,Branchfield St,Possession of Class C,,,
BPD,BLACK NON-HISPANIC,12/9/13 18:15,Boylston St,"Poss. W/I to Distribute, Class A",,,
BPD,BLACK HISPANIC,12/9/13 20:20,Wales Street,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,12/10/13 9:45,Dorchester Av,Distribution of Class D,,,
BPD,WHITE NON-HISPANIC,12/10/13 12:45,Boylston Street,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/10/13 16:30,Washington St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/10/13 18:45,Sudbury St,Possession of Class C,,,
BPD,BLACK NON-HISPANIC,12/10/13 19:00,Norfolk St/Elizabeth,Conspiracy to Violate Drug Laws,,,
BPD,WHITE NON-HISPANIC,12/10/13 21:10,East Broadway,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/11/13 8:38,Athewold St,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,12/11/13 9:45,Geneva Ave,Possession of Class B,,,
BPD,BLACK HISPANIC,12/11/13 9:50,Geneva Ave,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,12/11/13 10:15,Waldeck St,Distribution of Class A,,,
BPD,ASIAN,12/11/13 10:30,Commonwealth Avenue,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,12/11/13 10:45,Woodrow St/Willowood St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/11/13 12:16,Pleasant Street,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,12/11/13 12:40,Medford St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,12/11/13 14:45,West Broadway/Casimir St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/11/13 14:45,West Broadway/Casimir St,"Poss. W/I to Distribute, Class C",,,
BPD,WHITE NON-HISPANIC,12/11/13 14:50,West Broadway/St Casimir St,"Poss. W/I to Distribute, Class C",,,
BPD,WHITE HISPANIC,12/11/13 17:50,Columbus Ave / Amory St,"Poss. W/I to Distribute, Class C",,,
BPD,WHITE NON-HISPANIC,12/11/13 18:30,Chelsea/Prescott,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,12/11/13 22:25,Mcnulty,"Distribution of Class E, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,12/12/13 6:30,Massachusetts Av,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/12/13 6:30,Massachusetts Av,Distribution of Class C,,,
BPD,WHITE HISPANIC,12/12/13 14:30,Saratoga Street,Possession of Class C,,,
BPD,WHITE NON-HISPANIC,12/12/13 14:42,Dorchester Av/Dix St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/12/13 16:22,Mass Ave / Southamptom St,Possession of Class A,,,
BPD,WHITE HISPANIC,12/13/13 13:02,Albany St/ Mass Av,"Class B, 200 grams or more",,,
BPD,BLACK HISPANIC,12/13/13 17:18,Hudson/Kneeland,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,12/13/13 18:00,Shawmut Ave./W. Springfield St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,12/13/13 19:43,Essex/Harrison,Possession of Class B,,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,12/14/13 0:56,Poplar Street & Washington St,CHARGE,,,
BPD,WHITE NON-HISPANIC,12/14/13 9:10,Warren St/Camelot Ct,Possession of Class D,,,
BPD,WHITE NON-HISPANIC,12/14/13 10:35,Essex St / Washington St,Distribution of Class C,,,
BPD,BLACK NON-HISPANIC,12/14/13 11:23,American Legion Hy/Franklin Hi,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,12/15/13 11:45,Harvard Av,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK HISPANIC,12/15/13 17:00,Dorchester Av,Possession of Class E,,,
BPD,WHITE NON-HISPANIC,12/15/13 18:24,Meridian St /White St,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,12/16/13 0:14,"Francis Street, Roxbury",Possession of Class A,,,
BPD,BLACK NON-HISPANIC,12/16/13 9:42,Centre St,Possession of Class C,,,
BPD,WHITE NON-HISPANIC,12/16/13 17:20,Vfw Parkway,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/16/13 17:40,Rt 1A North,Possession of Class E,,,
BPD,WHITE HISPANIC,12/16/13 18:20,Frawley St/ Huntington St,Possession of Class A,,,
BPD,WHITE HISPANIC,12/16/13 19:06,E Broadway,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,12/17/13 0:40,Murdock St/Cambridge St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,12/17/13 8:57,Boylston Street,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,12/17/13 10:00,Massachusetts Ave,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/18/13 11:25,Blue Hill Ave,Possession of Class C,,,
BPD,WHITE NON-HISPANIC,12/18/13 16:00,Parker St,Possession of Class A,,,
BPD,WHITE HISPANIC,12/18/13 17:05,Porter St / London St,Possession of Class E,,,
BPD,WHITE HISPANIC,12/18/13 19:06,Morton/Norfolk,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,12/18/13 20:13,Walnut Av,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,12/18/13 21:45,Centre St,Distribution of Class D,,,
BPD,WHITE HISPANIC,12/19/13 14:27,Stoughton St / Columbia Rd,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,12/19/13 15:12,Tremont St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/20/13 9:14,St Alphonsus/Tremont St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/20/13 9:30,Congress St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/20/13 12:39,Hanover Street,Possession of Class C,,,
BPD,BLACK NON-HISPANIC,12/20/13 16:48,Boylston St / Washington St,"Poss. W/I to Distribute, Class C",,,
BPD,BLACK NON-HISPANIC,12/20/13 21:20,Ocallaghan Way,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/21/13 8:54,Washington Street,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,12/21/13 14:54,Sumner Street,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/21/13 15:22,Washington St,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,12/21/13 15:22,Washington St,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,12/21/13 16:50,Fr Jacobee Rd,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE HISPANIC,12/21/13 17:17,Henry St/Maverick Sq,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,12/21/13 19:11,Warren St,Distribution of Class D,,,
BPD,WHITE NON-HISPANIC,12/22/13 0:30,Bennington St / Marion St,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,12/22/13 20:32,Cleveland Pl,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/23/13 7:20,Soldiers Fld Rd,Possession of Class E,,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,12/23/13 11:20,Boylston,CHARGE,,,
BPD,BLACK NON-HISPANIC,12/23/13 11:41,Boylston Street,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,12/24/13 0:58,Freeport St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,12/26/13 9:10,Winter Street,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/26/13 16:45,Washington St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/26/13 16:45,Washington St,Distribution of Class B,,,
BPD,WHITE HISPANIC,12/26/13 17:00,Huntington Av,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/26/13 17:42,Boylston Street,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,12/27/13 8:38,Boylston Street,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/27/13 21:25,Enneking Py/Washington St,Possession of Class A,,,
BPD,WHITE HISPANIC,12/27/13 21:50,Parker St,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,12/28/13 3:10,Thorton St @ Guild St,"Distribution of Class A, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,12/28/13 9:50,Hampden St / Cass Blvd,"Poss. W/I to Distribute, Class D",,,
BPD,ASIAN,12/28/13 10:00,Meridian St/Maverick St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,12/28/13 10:45,Mass Ave,Distribution of Class A,,,
BPD,WHITE HISPANIC,12/28/13 10:50,Maverick St And Meridian,Distribution of Class C,,,
BPD,WHITE NON-HISPANIC,12/28/13 10:53,Blue Hill Ave/Wales St,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,12/28/13 10:56,Purchase St / Oliver St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,12/28/13 17:02,Norfolk Street/Morton St,Possession of Class A,,,
BPD,BLACK HISPANIC,12/28/13 17:22,School St,Possession of Class A,,,
BPD,BLACK HISPANIC,12/29/13 4:00,Dorchester Av,Possession of Class B,,,
BPD,WHITE HISPANIC,12/29/13 13:35,Maverick St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,12/29/13 20:00,Huntington Av,Possession of Class B,,,
BPD,ASIAN,12/30/13 2:50,Washington St @ Williams St,"Poss. W/I to Distribute, Class B",,,
BPD,ASIAN,12/30/13 3:25,Washington St @ Williams St,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK HISPANIC,12/30/13 10:45,Hamilton Place,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,12/30/13 11:30,Columbia Road/ Cushing Avenue,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,12/30/13 13:15,Columbia Road,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE HISPANIC,12/30/13 14:03,Grove St/Washington St,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK HISPANIC,12/30/13 16:15,Bremen St,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,12/30/13 16:15,Bremen St,"Distribution of Class A, Within 100' Play Ground",,,
BPD,BLACK HISPANIC,12/30/13 18:00,Stoughton St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,12/30/13 19:10,Park St,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,12/30/13 20:30,Shawmut,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,12/30/13 22:05,Devon Street,"Distribution of Class B, Within 100' Play Ground",,,
BPD,BLACK NON-HISPANIC,12/31/13 9:00,Massachusetts Avenue,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,12/31/13 18:15,Waverly,Possession of Class D,,,
BPD,BLACK NON-HISPANIC,12/31/13 18:19,Waverly St,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,1/1/14 1:35,Washington St & Bray St,"Poss. W/I to Distribute, Class B",,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,Possession of Class D,,,
BPD,WHITE HISPANIC,1/1/14 2:50,Tremont & Boylston,CHARGE,,,
BPD,WHITE NON-HISPANIC,1/1/14 21:27,Geneva Av,Possession of Class E,,,
BPD,WHITE HISPANIC,1/2/14 0:42,South Street & Washington St,Possession of Class C,,,
BPD,WHITE NON-HISPANIC,1/2/14 2:29,Court Street,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,1/2/14 3:00,Washington Street/ Winter St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,1/2/14 3:21,Staniford St /O'Connor Way,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,1/3/14 16:53,Tremont St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE HISPANIC,1/3/14 20:41,Chelsea St / Visconti Rd,"Distribution of Class D, Within100' Play Ground",,,
BPD,BLACK HISPANIC,1/3/14 20:41,Chelsea St / Visconti Rd,Distribution of Class D,,,
BPD,WHITE NON-HISPANIC,1/4/14 11:31,Washington St/Woodlawn,Distribution of Class D,,,
BPD,WHITE NON-HISPANIC,1/4/14 11:31,Washington St/Woodlawn St,Possession of Class E,,,
BPD,WHITE NON-HISPANIC,1/4/14 12:29,Meehan St/Williams St,Distribution of Class E,,,
BPD,WHITE NON-HISPANIC,1/5/14 9:30,Massachusetts Av,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,1/5/14 17:55,Lexington St,Possession of Class C,,,
BPD,WHITE NON-HISPANIC,1/5/14 17:55,Lexington St,Possession of Class A,,,
BPD,BLACK HISPANIC,1/6/14 11:57,Essex/Washington,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/6/14 17:05,Belgrade Av/Roberts St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,1/6/14 18:20,Washington And Eassex St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,1/6/14 18:20,Washington St/Essex Street,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,1/6/14 18:52,Tremont St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,1/6/14 18:52,School And Washington,"Distribution of Class B, Within 100' Play Ground",,,
BPD,BLACK NON-HISPANIC,1/6/14 18:58,Gallivan Blvd,Possession of Class B,,,
BPD,WHITE HISPANIC,1/6/14 21:30,Border St,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,1/7/14 3:13,Dorchester Av / Lyden St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,1/7/14 18:15,Decatur/Medford,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,1/7/14 20:20,Medford.Old Landing,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,1/8/14 4:40,Talbot Av / Centre St,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,1/8/14 8:49,Boylston Street,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,1/8/14 14:54,Boylston St......,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,1/8/14 19:15,Ruggles T Station,Possession of Class B,,,
BPD,WHITE HISPANIC,1/8/14 19:45,Maple St. At Schuyler St,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,1/8/14 20:25,Tremont St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,1/9/14 1:50,Dudley St @ Hampden St,Possession of Class B,,,
BPD,WHITE HISPANIC,1/9/14 9:06,Washington Street,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,1/9/14 11:23,New Chardon Street,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,1/9/14 17:50,Washington Street,"Distribution of Class B, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,1/10/14 7:34,Avon Street,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,1/10/14 12:30,Border St/Decatur St,"Poss. W/I to Distribute, Class A",,,
BPD,BLACK HISPANIC,1/10/14 17:29,Centre St / Greenough,Possession of Class B,,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,"Distribution of Class A, Within 100' Play Ground",,,
BPD,BLACK HISPANIC,1/10/14 17:29,Centre St / Greenough,CHARGE,,,
BPD,WHITE HISPANIC,1/10/14 17:30,Chelsea St,"Distribution of Class A, Within 100' Play Ground",,,
BPD,BLACK HISPANIC,1/10/14 17:45,Chelsea St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,1/10/14 17:56,Centre St,Distribution of Class A,,,
BPD,BLACK NON-HISPANIC,1/10/14 20:42,Harvard/Paxton,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/10/14 22:22,Washington St,"Class B, 28-99 grams",,,
BPD,BLACK NON-HISPANIC,1/11/14 1:26,Fessenden St @ Norfolk St,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,1/11/14 9:50,Bremen,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,1/11/14 10:55,Cass Blvd / Mass Ave,Distribution of Class A,,,
BPD,BLACK NON-HISPANIC,1/11/14 14:30,Washington St,"Knowingly being present, Class A",,,
BPD,WHITE HISPANIC,1/11/14 16:50,Washington St,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE HISPANIC,1/11/14 16:50,Washington St,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE HISPANIC,1/12/14 2:58,Stratton Street,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,1/12/14 4:15,Centre St,"Distribution of Class A, Within 1000' School Zone",,,
BPD,WHITE HISPANIC,1/12/14 17:09,Harvard/Fabyan,Distribution of Class D,,,
BPD,WHITE HISPANIC,1/12/14 17:09,Havard/Fabyan,"Distribution of Class A, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,1/12/14 17:44,Washington St,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,1/12/14 18:23,Essex St / Washington St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/12/14 18:52,Washington St,Possession of Class E,,,
BPD,WHITE NON-HISPANIC,1/12/14 19:20,Border St,Possession of Class A,,,
BPD,BLACK HISPANIC,1/13/14 0:57,Blue Hill Ave,Possession of Class A,,,
BPD,WHITE HISPANIC,1/13/14 2:26,Kensington Pk,"Poss. W/I to Distribute, Class C",,,
BPD,BLACK NON-HISPANIC,1/13/14 12:33,Dyer St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,1/13/14 16:45,Washington St,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE HISPANIC,1/13/14 17:03,Tremont.St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/13/14 17:32,Oreilly Way,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,1/13/14 17:52,West 5`th/F St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,1/13/14 18:08,Chelsea Street,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,1/13/14 18:08,Chelsea Street,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,1/13/14 18:08,Corey Street,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/13/14 18:45,Adams @ Gallivan,"Distribution of Class A, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,1/13/14 18:45,Gallivan @ Adams,"Poss. W/I to Distribute, Class E",,,
BPD,BLACK NON-HISPANIC,1/13/14 19:14,Knapp Street,"Poss. W/I to Distribute, Class E",,,
BPD,WHITE NON-HISPANIC,1/13/14 19:41,Dorchester Ave/Leeds,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,1/14/14 1:50,Bolyston St,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,1/14/14 3:30,Melena Cass Blvd. Shawmut Ave,Distribution of Class A,,,
BPD,BLACK NON-HISPANIC,1/14/14 7:15,Rosewood Street,"Distribution of Class B, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,1/14/14 8:15,Ames Way,Possession of Class D,,,
BPD,WHITE NON-HISPANIC,1/14/14 8:58,Boylston Street,"Poss. W/I to Distribute, Class D",,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/14/14 11:45,Adams St/Minot St,CHARGE,,,
BPD,BLACK NON-HISPANIC,1/14/14 12:40,Hollingsworth St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/14/14 13:00,Dorchester Ave,"Poss. W/I to Distribute, Class A",,,
BPD,BLACK HISPANIC,1/14/14 15:38,Magazine/Norfolk,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/14/14 16:27,Falcon St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,1/14/14 17:30,Mcnulty Ct,Possession of Class C,,,
BPD,BLACK NON-HISPANIC,1/14/14 18:50,Northampton/Washington,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,1/15/14 2:25,Tremont Street,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE HISPANIC,1/15/14 2:28,Tremont Street,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,1/15/14 11:40,Dimmock,Distribution of Class D,,,
BPD,WHITE NON-HISPANIC,1/15/14 14:27,Washington St,Distribution of Class B,,,
BPD,WHITE HISPANIC,1/15/14 15:31,Marion St And Princeton St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/15/14 17:00,Harrison Ave,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,1/15/14 17:30,Charm Ave And Starbird Ln,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,1/15/14 18:15,Old Colony Ave,Possession of Class A,,,
BPD,BLACK HISPANIC,1/15/14 19:48,Clare Ave / Ramsdell Ave,Possession of Class A,,,
BPD,WHITE HISPANIC,1/16/14 10:45,Massachusetts Av,Distribution of Class B,,,
